Date,Open,High,Low,Close,Adj Close,Volume
2019-02-05,3545.393310546875,3545.393310546875,3545.393310546875,3545.393310546875,2675.25634765625,0
2019-02-06,3563.57470703125,3581.75634765625,3554.484130859375,3563.57470703125,2688.9755859375,85882773
2019-02-07,3572.66552734375,3572.66552734375,3536.302490234375,3572.66552734375,2695.835205078125,91233705
2019-02-08,3509.0302734375,3554.484130859375,3499.939453125,3536.302490234375,2668.396484375,86321790
2019-02-11,3536.302490234375,3563.57470703125,3509.0302734375,3518.12109375,2654.677490234375,61147416
2019-02-12,3545.393310546875,3545.393310546875,3472.667236328125,3499.939453125,2640.9580078125,104459344
2019-02-13,3536.302490234375,3536.302490234375,3436.30419921875,3445.39501953125,2599.80029296875,119001265
2019-02-14,3472.667236328125,3499.939453125,3409.031982421875,3454.48583984375,2606.659912109375,131498911
2019-02-15,3490.848876953125,3490.848876953125,3409.031982421875,3427.213623046875,2586.08154296875,96513687
2019-02-18,3445.39501953125,3509.0302734375,3445.39501953125,3490.848876953125,2634.0986328125,103030419
2019-02-19,3545.393310546875,3636.30078125,3527.2119140625,3554.484130859375,2682.115966796875,153943258
2019-02-20,3554.484130859375,3581.75634765625,3509.0302734375,3536.302490234375,2668.396484375,136475507
2019-02-21,3481.758056640625,3581.75634765625,3481.758056640625,3554.484130859375,2682.115966796875,125997166
2019-02-22,3509.0302734375,3554.484130859375,3509.0302734375,3545.393310546875,2675.25634765625,89872212
2019-02-25,3581.75634765625,3609.028564453125,3545.393310546875,3599.937744140625,2716.4140625,117405577
2019-02-26,3599.937744140625,3609.028564453125,3554.484130859375,3581.75634765625,2702.69482421875,67561846
2019-02-27,3554.484130859375,3563.57470703125,3499.939453125,3518.12109375,2654.677490234375,96869983
2019-02-28,3499.939453125,3518.12109375,3490.848876953125,3499.939453125,2640.9580078125,117143553
2019-03-01,3518.12109375,3536.302490234375,3509.0302734375,3518.12109375,2654.677490234375,78576447
2019-03-04,3545.393310546875,3563.57470703125,3527.2119140625,3527.2119140625,2661.536865234375,62730673
2019-03-05,3545.393310546875,3545.393310546875,3509.0302734375,3509.0302734375,2647.817626953125,77678611
2019-03-06,3536.302490234375,3563.57470703125,3509.0302734375,3545.393310546875,2675.25634765625,62160643
2019-03-07,3545.393310546875,3545.393310546875,3545.393310546875,3545.393310546875,2675.25634765625,0
2019-03-08,3472.667236328125,3527.2119140625,3463.576416015625,3499.939453125,2640.9580078125,142765635
2019-03-11,3545.393310546875,3545.393310546875,3481.758056640625,3509.0302734375,2647.817626953125,51418628
2019-03-12,3527.2119140625,3536.302490234375,3463.576416015625,3490.848876953125,2634.0986328125,69851316
2019-03-13,3454.48583984375,3463.576416015625,3436.30419921875,3445.39501953125,2599.80029296875,51432598
2019-03-14,3436.30419921875,3499.939453125,3436.30419921875,3490.848876953125,2634.0986328125,99175072
2019-03-15,3545.393310546875,3590.84716796875,3536.302490234375,3590.84716796875,2709.5546875,106867285
2019-03-18,3627.2099609375,3663.572998046875,3618.119384765625,3636.30078125,2743.852783203125,102196275
2019-03-19,3672.663818359375,3681.754638671875,3609.028564453125,3618.119384765625,2730.133056640625,63741150
2019-03-20,3599.937744140625,3645.3916015625,3599.937744140625,3627.2099609375,2736.992919921875,94567643
2019-03-21,3645.3916015625,3672.663818359375,3609.028564453125,3627.2099609375,2736.992919921875,121229463
2019-03-22,3663.572998046875,3699.93603515625,3636.30078125,3681.754638671875,2778.151123046875,104102388
2019-03-25,3663.572998046875,3672.663818359375,3627.2099609375,3645.3916015625,2750.7119140625,90384491
2019-03-26,3681.754638671875,3709.02685546875,3645.3916015625,3690.845458984375,2785.01025390625,75475383
2019-03-27,3709.02685546875,3709.02685546875,3672.663818359375,3681.754638671875,2778.151123046875,56170270
2019-03-28,3699.93603515625,3709.02685546875,3663.572998046875,3699.93603515625,2791.869873046875,67263631
2019-03-29,3681.754638671875,3763.5712890625,3681.754638671875,3736.299072265625,2819.308349609375,71215890
2019-04-01,3763.5712890625,3781.7529296875,3754.480712890625,3772.662109375,2846.7470703125,73530330
2019-04-02,3790.843505859375,3790.843505859375,3754.480712890625,3772.662109375,2846.7470703125,48845023
2019-04-03,3772.662109375,3772.662109375,3772.662109375,3772.662109375,2846.7470703125,0
2019-04-04,3799.934326171875,3890.841796875,3763.5712890625,3836.29736328125,2894.7646484375,69303837
2019-04-05,3872.660400390625,3899.9326171875,3863.569580078125,3881.751220703125,2929.062744140625,54041183
2019-04-08,3899.9326171875,3899.9326171875,3827.20654296875,3863.569580078125,2915.34326171875,82999953
2019-04-09,3890.841796875,3954.47705078125,3872.660400390625,3909.0234375,2949.64208984375,80659003
2019-04-10,3909.0234375,3927.204833984375,3872.660400390625,3918.1142578125,2956.501220703125,116840608
2019-04-11,3909.0234375,3927.204833984375,3890.841796875,3909.0234375,2949.64208984375,188618827
2019-04-12,3909.0234375,3927.204833984375,3890.841796875,3918.1142578125,2956.501220703125,84244625
2019-04-15,3954.47705078125,3963.56787109375,3918.1142578125,3954.47705078125,2983.939697265625,70577659
2019-04-16,3936.295654296875,3963.56787109375,3927.204833984375,3945.386474609375,2977.080078125,99923195
2019-04-17,3945.386474609375,3945.386474609375,3945.386474609375,3945.386474609375,2977.080078125,0
2019-04-18,4045.384765625,4299.92578125,3981.74951171875,4054.475341796875,3059.395751953125,200241958
2019-04-19,4054.475341796875,4054.475341796875,4054.475341796875,4054.475341796875,3059.395751953125,0
2019-04-22,4054.475341796875,4054.475341796875,4009.021728515625,4036.2939453125,3045.676513671875,112161787
2019-04-23,4009.021728515625,4045.384765625,4009.021728515625,4027.203125,3038.81689453125,60325921
2019-04-24,4009.021728515625,4027.203125,3999.930908203125,3999.930908203125,3018.23779296875,190094393
2019-04-25,3981.74951171875,3990.840087890625,3872.660400390625,3936.295654296875,2970.220458984375,202913024
2019-04-26,3854.478759765625,3963.56787109375,3827.20654296875,3936.295654296875,2970.220458984375,146163924
2019-04-29,3899.9326171875,3954.47705078125,3890.841796875,3945.386474609375,2977.080078125,84609831
2019-04-30,3990.840087890625,4009.021728515625,3945.386474609375,3972.65869140625,2997.6591796875,140586828
2019-05-01,3972.65869140625,3972.65869140625,3972.65869140625,3972.65869140625,2997.6591796875,0
2019-05-02,4018.1123046875,4018.1123046875,3945.386474609375,3972.65869140625,2997.6591796875,139594281
2019-05-03,3936.295654296875,3999.930908203125,3918.1142578125,3981.74951171875,3004.518798828125,120435690
2019-05-06,3909.0234375,3909.0234375,3809.025146484375,3845.38818359375,2901.6240234375,157313497
2019-05-07,3827.20654296875,3890.841796875,3827.20654296875,3863.569580078125,2915.34326171875,124070152
2019-05-08,3863.569580078125,3863.569580078125,3799.934326171875,3836.29736328125,2894.7646484375,132170032
2019-05-09,3763.5712890625,3781.7529296875,3745.389892578125,3745.389892578125,2826.16796875,179677103
2019-05-10,3727.208251953125,3781.7529296875,3718.11767578125,3745.389892578125,2826.16796875,132313475
2019-05-13,3754.480712890625,3763.5712890625,3727.208251953125,3727.208251953125,2812.448486328125,79066285
2019-05-14,3636.30078125,3718.11767578125,3609.028564453125,3681.754638671875,2778.151123046875,126601626
2019-05-15,3681.754638671875,3690.845458984375,3536.302490234375,3536.302490234375,2668.396484375,184137240
2019-05-16,3581.75634765625,3627.2099609375,3472.667236328125,3509.0302734375,2647.817626953125,158507017
2019-05-17,3554.484130859375,3554.484130859375,3427.213623046875,3445.39501953125,2599.80029296875,170721848
2019-05-20,3454.48583984375,3499.939453125,3327.21533203125,3409.031982421875,2572.361572265625,181806520
2019-05-21,3454.48583984375,3490.848876953125,3372.6689453125,3409.031982421875,2572.361572265625,227189674
2019-05-22,3372.6689453125,3481.758056640625,3372.6689453125,3427.213623046875,2586.08154296875,130499434
2019-05-23,3472.667236328125,3536.302490234375,3454.48583984375,3499.939453125,2640.9580078125,230153565
2019-05-24,3436.30419921875,3572.66552734375,3427.213623046875,3499.939453125,2734.84814453125,165441097
2019-05-27,3545.393310546875,3609.028564453125,3509.0302734375,3563.57470703125,2784.572265625,135938587
2019-05-28,3572.66552734375,3590.84716796875,3463.576416015625,3463.576416015625,2706.433837890625,414291135
2019-05-29,3536.302490234375,3590.84716796875,3509.0302734375,3581.75634765625,2798.779541015625,153687174
2019-05-30,3581.75634765625,3581.75634765625,3581.75634765625,3581.75634765625,2798.779541015625,0
2019-05-31,3627.2099609375,3745.389892578125,3618.119384765625,3727.208251953125,2912.435302734375,287219580
2019-06-03,3727.208251953125,3727.208251953125,3727.208251953125,3727.208251953125,2912.435302734375,0
2019-06-04,3727.208251953125,3727.208251953125,3727.208251953125,3727.208251953125,2912.435302734375,0
2019-06-05,3727.208251953125,3727.208251953125,3727.208251953125,3727.208251953125,2912.435302734375,0
2019-06-06,3727.208251953125,3727.208251953125,3727.208251953125,3727.208251953125,2912.435302734375,0
2019-06-07,3727.208251953125,3727.208251953125,3727.208251953125,3727.208251953125,2912.435302734375,0
2019-06-10,3836.29736328125,3881.751220703125,3818.115966796875,3845.38818359375,3004.78125,216423568
2019-06-11,3863.569580078125,3863.569580078125,3772.662109375,3845.38818359375,3004.78125,127900199
2019-06-12,3790.843505859375,3827.20654296875,3790.843505859375,3827.20654296875,2990.574462890625,102196275
2019-06-13,3863.569580078125,3863.569580078125,3799.934326171875,3818.115966796875,2983.470703125,128510489
2019-06-14,3790.843505859375,3854.478759765625,3790.843505859375,3845.38818359375,3004.78125,79530053
2019-06-17,3863.569580078125,3863.569580078125,3818.115966796875,3818.115966796875,2983.470703125,60714008
2019-06-18,3799.934326171875,3872.660400390625,3799.934326171875,3872.660400390625,3026.091552734375,174179428
2019-06-19,3927.204833984375,3945.386474609375,3890.841796875,3899.9326171875,3047.402099609375,183945837
2019-06-20,3936.295654296875,3936.295654296875,3890.841796875,3918.1142578125,3061.609130859375,118489316
2019-06-21,3899.9326171875,3963.56787109375,3872.660400390625,3963.56787109375,3097.126708984375,187213443
2019-06-24,3918.1142578125,3954.47705078125,3899.9326171875,3918.1142578125,3061.609130859375,90828128
2019-06-25,3954.47705078125,3954.47705078125,3899.9326171875,3936.295654296875,3075.816162109375,65402729
2019-06-26,3936.295654296875,3972.65869140625,3927.204833984375,3963.56787109375,3097.126708984375,113137174
2019-06-27,3981.74951171875,3990.840087890625,3954.47705078125,3981.74951171875,3111.333740234375,89922813
2019-06-28,3972.65869140625,3999.930908203125,3954.47705078125,3963.56787109375,3097.126708984375,112840719
2019-07-01,3999.930908203125,4018.1123046875,3981.74951171875,4018.1123046875,3139.74755859375,115331382
2019-07-02,4018.1123046875,4018.1123046875,3963.56787109375,4009.021728515625,3132.64404296875,147886774
2019-07-03,3990.840087890625,4018.1123046875,3963.56787109375,3999.930908203125,3125.54052734375,81810503
2019-07-04,3963.56787109375,3999.930908203125,3963.56787109375,3990.840087890625,3118.437255859375,42557425
2019-07-05,4018.1123046875,4018.1123046875,3981.74951171875,3999.930908203125,3125.54052734375,59149341
2019-07-08,3981.74951171875,4009.021728515625,3972.65869140625,3999.930908203125,3125.54052734375,50857398
2019-07-09,3972.65869140625,4009.021728515625,3972.65869140625,4009.021728515625,3132.64404296875,71191359
2019-07-10,4009.021728515625,4072.656982421875,3999.930908203125,4063.566162109375,3175.26513671875,89077008
2019-07-11,4081.74755859375,4127.20166015625,4072.656982421875,4099.92919921875,3203.67919921875,100559886
2019-07-12,4099.92919921875,4127.20166015625,4081.74755859375,4099.92919921875,3203.67919921875,71034166
2019-07-15,4127.20166015625,4145.3828125,4109.02001953125,4118.11083984375,3217.886474609375,75851590
2019-07-16,4090.83837890625,4136.2919921875,4090.83837890625,4136.2919921875,3232.093017578125,92926745
2019-07-17,4109.02001953125,4136.2919921875,4090.83837890625,4109.02001953125,3210.78271484375,71834980
2019-07-18,4090.83837890625,4099.92919921875,4036.2939453125,4045.384765625,3161.05810546875,84732483
2019-07-19,4045.384765625,4081.74755859375,4036.2939453125,4072.656982421875,3182.368408203125,70769832
2019-07-22,4090.83837890625,4099.92919921875,4054.475341796875,4090.83837890625,3196.575439453125,46139636
2019-07-23,4090.83837890625,4090.83837890625,4063.566162109375,4081.74755859375,3189.471923828125,47649853
2019-07-24,4109.02001953125,4109.02001953125,4036.2939453125,4045.384765625,3161.05810546875,58359418
2019-07-25,4063.566162109375,4072.656982421875,4045.384765625,4054.475341796875,3168.161865234375,66445547
2019-07-26,4009.021728515625,4063.566162109375,3999.930908203125,4036.2939453125,3153.954833984375,85121120
2019-07-29,4072.656982421875,4072.656982421875,4036.2939453125,4054.475341796875,3168.161865234375,101066445
2019-07-30,4090.83837890625,4090.83837890625,4054.475341796875,4090.83837890625,3196.575439453125,75632686
2019-07-31,4090.83837890625,4099.92919921875,4045.384765625,4072.656982421875,3182.368408203125,116420070
2019-08-01,4081.74755859375,4099.92919921875,4009.021728515625,4045.384765625,3161.05810546875,157991988
2019-08-02,3999.930908203125,4063.566162109375,3990.840087890625,4045.384765625,3161.05810546875,131279017
2019-08-05,4009.021728515625,4018.1123046875,3881.751220703125,3881.751220703125,3033.1953125,165923785
2019-08-06,3727.208251953125,3827.20654296875,3654.482421875,3727.208251953125,2912.435302734375,272405185
2019-08-07,3763.5712890625,3899.9326171875,3763.5712890625,3863.569580078125,3018.988037109375,161676832
2019-08-08,3863.569580078125,3927.204833984375,3863.569580078125,3899.9326171875,3047.402099609375,102671923
2019-08-09,3936.295654296875,3954.47705078125,3909.0234375,3936.295654296875,3075.816162109375,90719996
2019-08-12,3981.74951171875,3981.74951171875,3899.9326171875,3909.0234375,3054.506103515625,56163890
2019-08-13,3936.295654296875,3936.295654296875,3863.569580078125,3890.841796875,3040.298828125,88148482
2019-08-14,3936.295654296875,3954.47705078125,3918.1142578125,3936.295654296875,3075.816162109375,102602292
2019-08-15,3827.20654296875,3890.841796875,3799.934326171875,3863.569580078125,3018.988037109375,126758709
2019-08-16,3863.569580078125,3872.660400390625,3818.115966796875,3827.20654296875,2990.574462890625,102969368
2019-08-19,3754.480712890625,3836.29736328125,3754.480712890625,3799.934326171875,2969.263671875,66407047
2019-08-20,3799.934326171875,3818.115966796875,3718.11767578125,3727.208251953125,2912.435302734375,112883069
2019-08-21,3727.208251953125,3790.843505859375,3672.663818359375,3681.754638671875,2876.91845703125,92826643
2019-08-22,3690.845458984375,3763.5712890625,3636.30078125,3699.93603515625,2891.125,136489697
2019-08-23,3663.572998046875,3727.208251953125,3654.482421875,3709.02685546875,2898.228515625,64061696
2019-08-26,3654.482421875,3699.93603515625,3636.30078125,3699.93603515625,2891.125,71268030
2019-08-27,3754.480712890625,3827.20654296875,3709.02685546875,3818.115966796875,2983.470703125,196025365
2019-08-28,3836.29736328125,3854.478759765625,3809.025146484375,3809.025146484375,2976.3671875,109954819
2019-08-29,3836.29736328125,3836.29736328125,3781.7529296875,3818.115966796875,2983.470703125,74831102
2019-08-30,3809.025146484375,3881.751220703125,3745.389892578125,3881.751220703125,3033.1953125,119899980
2019-09-02,3881.751220703125,3890.841796875,3827.20654296875,3836.29736328125,2997.677734375,75321490
2019-09-03,3799.934326171875,3881.751220703125,3754.480712890625,3772.662109375,2947.953125,83772936
2019-09-04,3799.934326171875,3799.934326171875,3727.208251953125,3781.7529296875,2955.056884765625,84356057
2019-09-05,3836.29736328125,3845.38818359375,3799.934326171875,3836.29736328125,2997.677734375,84846225
2019-09-06,3872.660400390625,3899.9326171875,3863.569580078125,3881.751220703125,3033.1953125,125869894
2019-09-09,3899.9326171875,3899.9326171875,3790.843505859375,3790.843505859375,2962.159912109375,75150988
2019-09-10,3799.934326171875,3809.025146484375,3772.662109375,3809.025146484375,2976.3671875,76217016
2019-09-11,3772.662109375,3872.660400390625,3772.662109375,3863.569580078125,3018.988037109375,125741191
2019-09-12,3909.0234375,3954.47705078125,3881.751220703125,3890.841796875,3040.298828125,95813194
2019-09-13,3927.204833984375,3927.204833984375,3890.841796875,3918.1142578125,3061.609130859375,61703145
2019-09-16,3899.9326171875,3899.9326171875,3727.208251953125,3809.025146484375,2976.3671875,145880779
2019-09-17,3781.7529296875,3863.569580078125,3754.480712890625,3863.569580078125,3018.988037109375,117840195
2019-09-18,3854.478759765625,3872.660400390625,3827.20654296875,3854.478759765625,3011.884521484375,84048931
2019-09-19,3818.115966796875,3845.38818359375,3818.115966796875,3836.29736328125,2997.677734375,101320660
2019-09-20,3818.115966796875,3836.29736328125,3754.480712890625,3781.7529296875,2955.056884765625,239258752
2019-09-23,3781.7529296875,3818.115966796875,3781.7529296875,3799.934326171875,2969.263671875,93391943
2019-09-24,3781.7529296875,3781.7529296875,3736.299072265625,3736.299072265625,2919.5390625,104585626
2019-09-25,3699.93603515625,3745.389892578125,3654.482421875,3709.02685546875,2898.228515625,91472409
2019-09-26,3736.299072265625,3827.20654296875,3727.208251953125,3827.20654296875,2990.574462890625,88134402
2019-09-27,3827.20654296875,3827.20654296875,3781.7529296875,3799.934326171875,2969.263671875,63434135
2019-09-30,3818.115966796875,3818.115966796875,3736.299072265625,3745.389892578125,2926.642578125,83981500
2019-10-01,3745.389892578125,3754.480712890625,3699.93603515625,3699.93603515625,2891.125,87507501
2019-10-02,3681.754638671875,3718.11767578125,3563.57470703125,3572.66552734375,2791.67626953125,182983980
2019-10-03,3518.12109375,3536.302490234375,3463.576416015625,3463.576416015625,2706.433837890625,195391424
2019-10-04,3527.2119140625,3599.937744140625,3509.0302734375,3590.84716796875,2805.883056640625,103236563
2019-10-07,3609.028564453125,3627.2099609375,3509.0302734375,3545.393310546875,2770.365478515625,139378677
2019-10-08,3599.937744140625,3599.937744140625,3536.302490234375,3572.66552734375,2791.67626953125,131777876
2019-10-09,3590.84716796875,3627.2099609375,3563.57470703125,3599.937744140625,2812.986572265625,129617548
2019-10-10,3609.028564453125,3627.2099609375,3527.2119140625,3536.302490234375,2763.26220703125,118644859
2019-10-11,3590.84716796875,3599.937744140625,3554.484130859375,3563.57470703125,2784.572265625,112429201
2019-10-14,3590.84716796875,3618.119384765625,3554.484130859375,3563.57470703125,2784.572265625,120763165
2019-10-15,3609.028564453125,3609.028564453125,3536.302490234375,3581.75634765625,2798.779541015625,140902423
2019-10-16,3599.937744140625,3627.2099609375,3581.75634765625,3627.2099609375,2834.296875,90212558
2019-10-17,3636.30078125,3681.754638671875,3627.2099609375,3681.754638671875,2876.91845703125,115003686
2019-10-18,3681.754638671875,3809.025146484375,3681.754638671875,3790.843505859375,2962.159912109375,113976708
2019-10-21,3790.843505859375,3809.025146484375,3736.299072265625,3745.389892578125,2926.642578125,89234971
2019-10-22,3709.02685546875,3763.5712890625,3699.93603515625,3763.5712890625,2940.849853515625,90846609
2019-10-23,3772.662109375,3799.934326171875,3709.02685546875,3799.934326171875,2969.263671875,139892606
2019-10-24,3799.934326171875,3909.0234375,3799.934326171875,3909.0234375,3054.506103515625,172727403
2019-10-25,3909.0234375,3927.204833984375,3836.29736328125,3845.38818359375,3004.78125,123528393
2019-10-28,3845.38818359375,3872.660400390625,3836.29736328125,3845.38818359375,3004.78125,42188588
2019-10-29,3854.478759765625,3863.569580078125,3799.934326171875,3845.38818359375,3004.78125,90745077
2019-10-30,3872.660400390625,3872.660400390625,3809.025146484375,3863.569580078125,3018.988037109375,52187101
2019-10-31,3827.20654296875,3854.478759765625,3781.7529296875,3827.20654296875,2990.574462890625,83146256
2019-11-01,3836.29736328125,3836.29736328125,3772.662109375,3799.934326171875,2969.263671875,69610742
2019-11-04,3799.934326171875,3827.20654296875,3772.662109375,3781.7529296875,2955.056884765625,55300375
2019-11-05,3809.025146484375,3909.0234375,3790.843505859375,3909.0234375,3054.506103515625,145802018
2019-11-06,3936.295654296875,3936.295654296875,3781.7529296875,3781.7529296875,2955.056884765625,145752957
2019-11-07,3781.7529296875,3781.7529296875,3599.937744140625,3636.30078125,2841.400634765625,321561514
2019-11-08,3645.3916015625,3663.572998046875,3618.119384765625,3627.2099609375,2834.296875,148082467
2019-11-11,3590.84716796875,3636.30078125,3590.84716796875,3636.30078125,2841.400634765625,125489617
2019-11-12,3636.30078125,3663.572998046875,3618.119384765625,3636.30078125,2841.400634765625,120754695
2019-11-13,3636.30078125,3645.3916015625,3563.57470703125,3599.937744140625,2812.986572265625,165100201
2019-11-14,3590.84716796875,3609.028564453125,3545.393310546875,3581.75634765625,2798.779541015625,129874843
2019-11-15,3636.30078125,3727.208251953125,3599.937744140625,3718.11767578125,2905.33203125,134210348
2019-11-18,3718.11767578125,3763.5712890625,3681.754638671875,3745.389892578125,2926.642578125,102464019
2019-11-19,3772.662109375,3809.025146484375,3709.02685546875,3809.025146484375,2976.3671875,155302002
2019-11-20,3790.843505859375,3872.660400390625,3772.662109375,3836.29736328125,2997.677734375,170292181
2019-11-21,3818.115966796875,3845.38818359375,3763.5712890625,3836.29736328125,2997.677734375,125613039
2019-11-22,3845.38818359375,3863.569580078125,3781.7529296875,3827.20654296875,2990.574462890625,82167459
2019-11-25,3772.662109375,3799.934326171875,3745.389892578125,3754.480712890625,2933.745849609375,62254255
2019-11-26,3772.662109375,3799.934326171875,3727.208251953125,3772.662109375,2947.953125,244288809
2019-11-27,3727.208251953125,3827.20654296875,3727.208251953125,3790.843505859375,2962.159912109375,72910799
2019-11-28,3754.480712890625,3790.843505859375,3681.754638671875,3681.754638671875,2876.91845703125,67893172
2019-11-29,3690.845458984375,3745.389892578125,3645.3916015625,3718.11767578125,2905.33203125,70620339
2019-12-02,3772.662109375,3827.20654296875,3745.389892578125,3827.20654296875,2990.574462890625,60937642
2019-12-03,3827.20654296875,3836.29736328125,3781.7529296875,3790.843505859375,2962.159912109375,48090300
2019-12-04,3818.115966796875,3818.115966796875,3745.389892578125,3754.480712890625,2933.745849609375,55684281
2019-12-05,3818.115966796875,3845.38818359375,3790.843505859375,3836.29736328125,2997.677734375,80063892
2019-12-06,3863.569580078125,3863.569580078125,3790.843505859375,3790.843505859375,2962.159912109375,73924136
2019-12-09,3809.025146484375,3827.20654296875,3772.662109375,3799.934326171875,2969.263671875,52623808
2019-12-10,3763.5712890625,3799.934326171875,3754.480712890625,3790.843505859375,2962.159912109375,88013950
2019-12-11,3809.025146484375,3827.20654296875,3781.7529296875,3827.20654296875,2990.574462890625,69260056
2019-12-12,3845.38818359375,3881.751220703125,3827.20654296875,3863.569580078125,3018.988037109375,138108485
2019-12-13,3890.841796875,3899.9326171875,3854.478759765625,3890.841796875,3040.298828125,184381444
2019-12-16,3909.0234375,3954.47705078125,3899.9326171875,3936.295654296875,3075.816162109375,196854450
2019-12-17,3963.56787109375,3963.56787109375,3909.0234375,3954.47705078125,3090.02294921875,155154269
2019-12-18,3981.74951171875,3999.930908203125,3954.47705078125,3999.930908203125,3125.54052734375,174183278
2019-12-19,3954.47705078125,3972.65869140625,3927.204833984375,3954.47705078125,3090.02294921875,103421146
2019-12-20,3954.47705078125,3972.65869140625,3927.204833984375,3963.56787109375,3097.126708984375,171838258
2019-12-23,4045.384765625,4063.566162109375,3963.56787109375,4045.384765625,3161.05810546875,135606712
2019-12-26,4018.1123046875,4045.384765625,3999.930908203125,4009.021728515625,3132.64404296875,55258354
2019-12-27,3981.74951171875,4036.2939453125,3981.74951171875,4027.203125,3146.85107421875,62113562
2019-12-30,4045.384765625,4045.384765625,3963.56787109375,3999.930908203125,3125.54052734375,73085482
2020-01-02,3999.930908203125,4009.021728515625,3963.56787109375,4009.021728515625,3132.64404296875,45886302
2020-01-03,4018.1123046875,4036.2939453125,3990.840087890625,4018.1123046875,3139.74755859375,91189705
2020-01-06,3963.56787109375,3990.840087890625,3927.204833984375,3972.65869140625,3104.23046875,48648450
2020-01-07,4009.021728515625,4009.021728515625,3981.74951171875,3999.930908203125,3125.54052734375,114344885
2020-01-08,3981.74951171875,3999.930908203125,3945.386474609375,3981.74951171875,3111.333740234375,188929583
2020-01-09,3999.930908203125,4018.1123046875,3972.65869140625,3999.930908203125,3125.54052734375,79280569
2020-01-10,4027.203125,4027.203125,3990.840087890625,4009.021728515625,3132.64404296875,137292491
2020-01-13,4027.203125,4099.92919921875,4018.1123046875,4099.92919921875,3203.67919921875,122488655
2020-01-14,4127.20166015625,4181.74609375,4109.02001953125,4154.4736328125,3246.30029296875,174258629
2020-01-15,4154.4736328125,4163.564453125,4118.11083984375,4163.564453125,3253.40380859375,112825318
2020-01-16,4154.4736328125,4172.6552734375,4099.92919921875,4154.4736328125,3246.30029296875,147387255
2020-01-17,4199.92724609375,4218.10888671875,4181.74609375,4209.01806640625,3288.921142578125,133295352
2020-01-20,4263.5625,4263.5625,4209.01806640625,4236.29052734375,3310.2314453125,90022804
2020-01-21,4245.38134765625,4254.47216796875,4218.10888671875,4245.38134765625,3317.335205078125,81224962
2020-01-22,4254.47216796875,4281.744140625,4245.38134765625,4281.744140625,3345.749267578125,90609115
2020-01-23,4290.8349609375,4327.19775390625,4263.5625,4309.0166015625,3367.0595703125,153849977
2020-01-24,4299.92578125,4318.107421875,4254.47216796875,4309.0166015625,3367.0595703125,105620964
2020-01-27,4272.6533203125,4272.6533203125,4218.10888671875,4227.19970703125,3303.1279296875,103076840
2020-01-28,4163.564453125,4218.10888671875,4154.4736328125,4199.92724609375,3281.817626953125,104935872
2020-01-29,4199.92724609375,4236.29052734375,4181.74609375,4199.92724609375,3281.817626953125,214362682
